# Farfield Pattern Export
# Frequency [Hz]: 3.000000e+09
# N elements: 32
# Directivity [dBi]: 9.24
# Theta points: 401, Phi points: 401
Theta [deg.]; Phi [deg.]; Abs(Dir.)[dB]; Abs(F); Phase(F)[deg.]
-7.2000; 140.4000; -22.3464; 0.076328; 0.0000
-6.7500; 140.4000; -23.3624; 0.067902; -0.0000
-6.3000; 140.4000; -24.4627; 0.059822; -0.0000
-5.8500; 140.4000; -25.6589; 0.052126; 0.0000
-5.4000; 140.4000; -26.9649; 0.044849; 0.0000
-4.9500; 140.4000; -28.3989; 0.038024; 0.0000
-4.5000; 140.4000; -29.9839; 0.031681; 0.0000
-4.0500; 140.4000; -31.7503; 0.025852; -0.0000
-3.6000; 140.4000; -33.7392; 0.020561; 0.0000
-3.1500; 140.4000; -36.0085; 0.015833; -0.0000
-2.7000; 140.4000; -38.6427; 0.011691; -0.0000
-2.2500; 140.4000; -41.7731; 0.008154; -0.0000
-1.8000; 140.4000; -45.6193; 0.005236; 0.0000
-1.3500; 140.4000; -50.5934; 0.002953; 0.0000
-0.9000; 140.4000; -57.6203; 0.001315; -0.0000
-0.4500; 140.4000; -69.6514; 0.000329; 0.0000
0.0000; 140.4000; -200.0000; 0.000000; 0.0000
0.4500; 140.4000; -69.6514; 0.000329; 0.0000
0.9000; 140.4000; -57.6203; 0.001315; 0.0000
1.3500; 140.4000; -50.5934; 0.002953; 0.0000
1.8000; 140.4000; -45.6193; 0.005236; 0.0000
2.2500; 140.4000; -41.7731; 0.008154; 0.0000
2.7000; 140.4000; -38.6427; 0.011691; 0.0000
3.1500; 140.4000; -36.0085; 0.015833; 0.0000
3.6000; 140.4000; -33.7392; 0.020561; 0.0000
4.0500; 140.4000; -31.7503; 0.025852; 0.0000
4.5000; 140.4000; -29.9839; 0.031681; 0.0000
4.9500; 140.4000; -28.3989; 0.038024; 0.0000
5.4000; 140.4000; -26.9649; 0.044849; 0.0000
5.8500; 140.4000; -25.6589; 0.052126; 0.0000
6.3000; 140.4000; -24.4627; 0.059822; 0.0000
6.7500; 140.4000; -23.3624; 0.067902; 0.0000
7.2000; 140.4000; -22.3464; 0.076328; 0.0000
7.6500; 140.4000; -21.4053; 0.085062; 0.0000
8.1000; 140.4000; -20.5314; 0.094065; 0.0000
8.5500; 140.4000; -19.7183; 0.103296; 0.0000
9.0000; 140.4000; -18.9605; 0.112713; 0.0000
9.4500; 140.4000; -18.2533; 0.122275; 0.0000
9.9000; 140.4000; -17.5927; 0.131937; 0.0000
10.3500; 140.4000; -16.9752; 0.141657; 0.0000
10.8000; 140.4000; -16.3979; 0.151392; 0.0000
11.2500; 140.4000; -15.8582; 0.161098; 0.0000
11.7000; 140.4000; -15.3537; 0.170733; 0.0000
12.1500; 140.4000; -14.8823; 0.180254; 0.0000
12.6000; 140.4000; -14.4424; 0.189619; 0.0000
13.0500; 140.4000; -14.0322; 0.198787; 0.0000
13.5000; 140.4000; -13.6505; 0.207719; 0.0000
13.9500; 140.4000; -13.2958; 0.216377; 0.0000
14.4000; 140.4000; -12.9671; 0.224723; 0.0000
14.8500; 140.4000; -12.6633; 0.232721; 0.0000
15.3000; 140.4000; -12.3835; 0.240338; 0.0000
15.7500; 140.4000; -12.1270; 0.247542; 0.0000
16.2000; 140.4000; -11.8930; 0.254303; 0.0000
16.6500; 140.4000; -11.6807; 0.260593; 0.0000
17.1000; 140.4000; -11.4898; 0.266386; 0.0000
17.5500; 140.4000; -11.3195; 0.271660; 0.0000
18.0000; 140.4000; -11.1695; 0.276392; -0.0000
18.4500; 140.4000; -11.0393; 0.280566; 0.0000
18.9000; 140.4000; -10.9286; 0.284164; 0.0000
19.3500; 140.4000; -10.8371; 0.287174; 0.0000
19.8000; 140.4000; -10.7645; 0.289585; 0.0000
20.2500; 140.4000; -10.7106; 0.291388; 0.0000
20.7000; 140.4000; -10.6752; 0.292578; -0.0000
21.1500; 140.4000; -10.6581; 0.293153; 0.0000
21.6000; 140.4000; -10.6593; 0.293112; 0.0000
22.0500; 140.4000; -10.6788; 0.292457; -0.0000
22.5000; 140.4000; -10.7164; 0.291193; -0.0000
22.9500; 140.4000; -10.7722; 0.289328; -0.0000
23.4000; 140.4000; -10.8463; 0.286871; 0.0000
23.8500; 140.4000; -10.9387; 0.283834; 0.0000
24.3000; 140.4000; -11.0497; 0.280232; -0.0000
24.7500; 140.4000; -11.1793; 0.276080; 0.0000
25.2000; 140.4000; -11.3279; 0.271398; 0.0000
25.6500; 140.4000; -11.4956; 0.266207; 0.0000
26.1000; 140.4000; -11.6829; 0.260527; 0.0000
26.5500; 140.4000; -11.8902; 0.254384; -0.0000
27.0000; 140.4000; -12.1179; 0.247803; 0.0000
27.4500; 140.4000; -12.3665; 0.240810; 0.0000
27.9000; 140.4000; -12.6367; 0.233435; 0.0000
28.3500; 140.4000; -12.9291; 0.225707; -0.0000
28.8000; 140.4000; -13.2446; 0.217655; -0.0000
29.2500; 140.4000; -13.5841; 0.209313; 0.0000
29.7000; 140.4000; -13.9486; 0.200711; 0.0000
30.1500; 140.4000; -14.3393; 0.191882; 0.0000
30.6000; 140.4000; -14.7576; 0.182860; -0.0000
31.0500; 140.4000; -15.2051; 0.173679; 0.0000
31.5000; 140.4000; -15.6835; 0.164371; 0.0000
31.9500; 140.4000; -16.1951; 0.154970; -0.0000
32.4000; 140.4000; -16.7422; 0.145510; -0.0000
32.8500; 140.4000; -17.3277; 0.136024; 0.0000
33.3000; 140.4000; -17.9551; 0.126545; -0.0000
33.7500; 140.4000; -18.6285; 0.117105; -0.0000
34.2000; 140.4000; -19.3527; 0.107737; -0.0000
34.6500; 140.4000; -20.1339; 0.098471; -0.0000
35.1000; 140.4000; -20.9794; 0.089337; 0.0000
35.5500; 140.4000; -21.8987; 0.080364; -0.0000
36.0000; 140.4000; -22.9039; 0.071582; -0.0000
36.4500; 140.4000; -24.0110; 0.063016; -0.0000
36.9000; 140.4000; -25.2413; 0.054693; 0.0000
37.3500; 140.4000; -26.6252; 0.046638; -0.0000
37.8000; 140.4000; -28.2069; 0.038874; 0.0000
38.2500; 140.4000; -30.0553; 0.031422; 0.0000
38.7000; 140.4000; -32.2867; 0.024303; 0.0000
39.1500; 140.4000; -35.1209; 0.017537; 0.0000
39.6000; 140.4000; -39.0619; 0.011140; 0.0000
40.0500; 140.4000; -45.7983; 0.005130; 0.0000
40.5000; 140.4000; -66.3534; 0.000481; 180.0000
40.9500; 140.4000; -44.9144; 0.005679; -180.0000
41.4000; 140.4000; -39.6154; 0.010453; -180.0000
41.8500; 140.4000; -36.5991; 0.014793; -180.0000
42.3000; 140.4000; -34.5676; 0.018690; -180.0000
42.7500; 140.4000; -33.0965; 0.022140; -180.0000
43.2000; 140.4000; -31.9942; 0.025136; -180.0000
43.6500; 140.4000; -31.1585; 0.027674; 180.0000
44.1000; 140.4000; -30.5292; 0.029754; -180.0000
44.5500; 140.4000; -30.0688; 0.031373; 180.0000
45.0000; 140.4000; -29.7532; 0.032534; 180.0000
45.4500; 140.4000; -29.5673; 0.033238; 180.0000
45.9000; 140.4000; -29.5021; 0.033488; -180.0000
46.3500; 140.4000; -29.5537; 0.033290; 180.0000
46.8000; 140.4000; -29.7226; 0.032649; 180.0000
47.2500; 140.4000; -30.0139; 0.031572; -180.0000
47.7000; 140.4000; -30.4380; 0.030068; 180.0000
48.1500; 140.4000; -31.0120; 0.028145; -180.0000
48.6000; 140.4000; -31.7631; 0.025813; -180.0000
49.0500; 140.4000; -32.7336; 0.023084; -180.0000
49.5000; 140.4000; -33.9926; 0.019970; -180.0000
49.9500; 140.4000; -35.6599; 0.016482; -180.0000
50.4000; 140.4000; -37.9692; 0.012634; 180.0000
50.8500; 140.4000; -41.4732; 0.008440; -180.0000
51.3000; 140.4000; -48.1472; 0.003914; -180.0000
51.7500; 140.4000; -60.6439; 0.000929; 0.0000
52.2000; 140.4000; -44.3321; 0.006073; 0.0000
52.6500; 140.4000; -38.7836; 0.011503; 0.0000
53.1000; 140.4000; -35.2875; 0.017204; -0.0000
53.5500; 140.4000; -32.7059; 0.023158; 0.0000
54.0000; 140.4000; -30.6477; 0.029350; 0.0000
54.4500; 140.4000; -28.9311; 0.035764; 0.0000
54.9000; 140.4000; -27.4563; 0.042382; 0.0000
55.3500; 140.4000; -26.1627; 0.049189; -0.0000
55.8000; 140.4000; -25.0103; 0.056168; -0.0000
56.2500; 140.4000; -23.9716; 0.063302; -0.0000
56.7000; 140.4000; -23.0268; 0.070576; 0.0000
57.1500; 140.4000; -22.1610; 0.077974; -0.0000
57.6000; 140.4000; -21.3627; 0.085480; 0.0000
58.0500; 140.4000; -20.6230; 0.093078; 0.0000
58.5000; 140.4000; -19.9347; 0.100755; 0.0000
58.9500; 140.4000; -19.2919; 0.108493; 0.0000
59.4000; 140.4000; -18.6899; 0.116281; -0.0000
59.8500; 140.4000; -18.1244; 0.124102; -0.0000
60.3000; 140.4000; -17.5922; 0.131945; -0.0000
60.7500; 140.4000; -17.0901; 0.139795; 0.0000
61.2000; 140.4000; -16.6159; 0.147641; -0.0000
61.6500; 140.4000; -16.1671; 0.155470; -0.0000
62.1000; 140.4000; -15.7419; 0.163270; -0.0000
62.5500; 140.4000; -15.3385; 0.171031; -0.0000
63.0000; 140.4000; -14.9555; 0.178742; -0.0000
63.4500; 140.4000; -14.5915; 0.186392; -0.0000
63.9000; 140.4000; -14.2452; 0.193973; 0.0000
64.3500; 140.4000; -13.9156; 0.201475; -0.0000
64.8000; 140.4000; -13.6017; 0.208889; 0.0000
65.2500; 140.4000; -13.3025; 0.216209; 0.0000
65.7000; 140.4000; -13.0173; 0.223426; -0.0000
66.1500; 140.4000; -12.7453; 0.230534; -0.0000
66.6000; 140.4000; -12.4858; 0.237527; 0.0000
67.0500; 140.4000; -12.2381; 0.244398; -0.0000
67.5000; 140.4000; -12.0016; 0.251142; 0.0000
67.9500; 140.4000; -11.7759; 0.257755; 0.0000
68.4000; 140.4000; -11.5603; 0.264231; 0.0000
68.8500; 140.4000; -11.3545; 0.270568; -0.0000
69.3000; 140.4000; -11.1579; 0.276762; 0.0000
69.7500; 140.4000; -10.9701; 0.282810; -0.0000
70.2000; 140.4000; -10.7908; 0.288708; -0.0000
70.6500; 140.4000; -10.6196; 0.294456; 0.0000
71.1000; 140.4000; -10.4561; 0.300051; 0.0000
71.5500; 140.4000; -10.3000; 0.305492; 0.0000
72.0000; 140.4000; -10.1510; 0.310778; -0.0000
72.4500; 140.4000; -10.0088; 0.315908; -0.0000
72.9000; 140.4000; -9.8731; 0.320881; -0.0000
73.3500; 140.4000; -9.7437; 0.325698; -0.0000
73.8000; 140.4000; -9.6203; 0.330359; 0.0000
74.2500; 140.4000; -9.5026; 0.334864; -0.0000
74.7000; 140.4000; -9.3906; 0.339213; 0.0000
75.1500; 140.4000; -9.2838; 0.343408; 0.0000
75.6000; 140.4000; -9.1822; 0.347449; -0.0000
76.0500; 140.4000; -9.0855; 0.351339; -0.0000
76.5000; 140.4000; -8.9935; 0.355077; 0.0000
76.9500; 140.4000; -8.9062; 0.358667; 0.0000
77.4000; 140.4000; -8.8232; 0.362108; 0.0000
77.8500; 140.4000; -8.7445; 0.365404; 0.0000
78.3000; 140.4000; -8.6699; 0.368557; -0.0000
78.7500; 140.4000; -8.5993; 0.371567; 0.0000
79.2000; 140.4000; -8.5324; 0.374437; 0.0000
79.6500; 140.4000; -8.4693; 0.377170; 0.0000
80.1000; 140.4000; -8.4097; 0.379766; 0.0000
80.5500; 140.4000; -8.3535; 0.382229; -0.0000
81.0000; 140.4000; -8.3007; 0.384561; 0.0000
81.4500; 140.4000; -8.2511; 0.386763; 0.0000
81.9000; 140.4000; -8.2046; 0.388838; 0.0000
82.3500; 140.4000; -8.1612; 0.390787; -0.0000
82.8000; 140.4000; -8.1207; 0.392613; 0.0000
83.2500; 140.4000; -8.0831; 0.394318; 0.0000
83.7000; 140.4000; -8.0482; 0.395903; 0.0000
84.1500; 140.4000; -8.0161; 0.397370; 0.0000
84.6000; 140.4000; -7.9866; 0.398722; 0.0000
85.0500; 140.4000; -7.9597; 0.399959; -0.0000
85.5000; 140.4000; -7.9353; 0.401083; -0.0000
85.9500; 140.4000; -7.9134; 0.402095; -0.0000
86.4000; 140.4000; -7.8939; 0.402998; 0.0000
86.8500; 140.4000; -7.8769; 0.403791; 0.0000
87.3000; 140.4000; -7.8621; 0.404477; 0.0000
87.7500; 140.4000; -7.8497; 0.405055; 0.0000
88.2000; 140.4000; -7.8396; 0.405527; -0.0000
88.6500; 140.4000; -7.8317; 0.405894; 0.0000
89.1000; 140.4000; -7.8262; 0.406155; 0.0000
89.5500; 140.4000; -7.8228; 0.406312; -0.0000
90.0000; 140.4000; -7.8217; 0.406364; -0.0000
-90.0000; 141.3000; -8.4647; 0.377370; -0.0000
-89.5500; 141.3000; -8.4658; 0.377320; 0.0000
-89.1000; 141.3000; -8.4693; 0.377168; -0.0000
-88.6500; 141.3000; -8.4751; 0.376915; 0.0000
-88.2000; 141.3000; -8.4833; 0.376561; 0.0000
-87.7500; 141.3000; -8.4938; 0.376104; 0.0000
-87.3000; 141.3000; -8.5068; 0.375544; 0.0000
-86.8500; 141.3000; -8.5221; 0.374881; -0.0000
-86.4000; 141.3000; -8.5399; 0.374113; 0.0000
-85.9500; 141.3000; -8.5602; 0.373240; 0.0000
-85.5000; 141.3000; -8.5831; 0.372260; 0.0000
-85.0500; 141.3000; -8.6085; 0.371172; 0.0000
-84.6000; 141.3000; -8.6366; 0.369975; -0.0000
-84.1500; 141.3000; -8.6673; 0.368666; -0.0000
-83.7000; 141.3000; -8.7009; 0.367245; 0.0000
-83.2500; 141.3000; -8.7373; 0.365709; -0.0000
-82.8000; 141.3000; -8.7766; 0.364058; -0.0000
-82.3500; 141.3000; -8.8189; 0.362288; 0.0000
-81.9000; 141.3000; -8.8643; 0.360398; 0.0000
-81.4500; 141.3000; -8.9130; 0.358387; 0.0000
-81.0000; 141.3000; -8.9649; 0.356251; -0.0000
-80.5500; 141.3000; -9.0202; 0.353989; 0.0000
-80.1000; 141.3000; -9.0790; 0.351599; -0.0000
-79.6500; 141.3000; -9.1415; 0.349079; -0.0000
-79.2000; 141.3000; -9.2078; 0.346426; -0.0000
-78.7500; 141.3000; -9.2780; 0.343639; 0.0000
-78.3000; 141.3000; -9.3522; 0.340715; 0.0000
-77.8500; 141.3000; -9.4306; 0.337652; 0.0000
-77.4000; 141.3000; -9.5134; 0.334449; 0.0000
-76.9500; 141.3000; -9.6007; 0.331103; -0.0000
-76.5000; 141.3000; -9.6928; 0.327614; 0.0000
-76.0500; 141.3000; -9.7897; 0.323978; 0.0000
-75.6000; 141.3000; -9.8917; 0.320195; 0.0000
-75.1500; 141.3000; -9.9990; 0.316263; 0.0000
-74.7000; 141.3000; -10.1119; 0.312181; 0.0000
-74.2500; 141.3000; -10.2304; 0.307948; -0.0000
-73.8000; 141.3000; -10.3550; 0.303563; -0.0000
-73.3500; 141.3000; -10.4858; 0.299026; -0.0000
-72.9000; 141.3000; -10.6232; 0.294335; 0.0000
-72.4500; 141.3000; -10.7673; 0.289492; -0.0000
-72.0000; 141.3000; -10.9185; 0.284495; 0.0000
-71.5500; 141.3000; -11.0771; 0.279347; 0.0000
-71.1000; 141.3000; -11.2435; 0.274046; 0.0000
-70.6500; 141.3000; -11.4180; 0.268595; 0.0000
-70.2000; 141.3000; -11.6011; 0.262994; 0.0000
-69.7500; 141.3000; -11.7930; 0.257247; 0.0000
-69.3000; 141.3000; -11.9943; 0.251354; 0.0000
-68.8500; 141.3000; -12.2054; 0.245318; 0.0000
-68.4000; 141.3000; -12.4268; 0.239144; -0.0000
-67.9500; 141.3000; -12.6591; 0.232833; 0.0000
-67.5000; 141.3000; -12.9029; 0.226389; -0.0000
-67.0500; 141.3000; -13.1587; 0.219818; -0.0000
-66.6000; 141.3000; -13.4273; 0.213125; 0.0000
-66.1500; 141.3000; -13.7095; 0.206313; 0.0000
-65.7000; 141.3000; -14.0059; 0.199390; -0.0000
-65.2500; 141.3000; -14.3176; 0.192362; 0.0000
-64.8000; 141.3000; -14.6456; 0.185235; -0.0000
-64.3500; 141.3000; -14.9908; 0.178017; 0.0000
-63.9000; 141.3000; -15.3545; 0.170716; 0.0000
-63.4500; 141.3000; -15.7382; 0.163340; 0.0000
-63.0000; 141.3000; -16.1432; 0.155898; -0.0000
-62.5500; 141.3000; -16.5713; 0.148401; 0.0000
-62.1000; 141.3000; -17.0244; 0.140857; -0.0000
-61.6500; 141.3000; -17.5048; 0.133278; 0.0000
-61.2000; 141.3000; -18.0150; 0.125675; 0.0000
-60.7500; 141.3000; -18.5580; 0.118059; 0.0000
-60.3000; 141.3000; -19.1373; 0.110442; 0.0000
-59.8500; 141.3000; -19.7569; 0.102838; 0.0000
-59.4000; 141.3000; -20.4219; 0.095258; -0.0000
-58.9500; 141.3000; -21.1383; 0.087718; 0.0000
-58.5000; 141.3000; -21.9133; 0.080229; 0.0000
-58.0500; 141.3000; -22.7564; 0.072808; -0.0000
-57.6000; 141.3000; -23.6794; 0.065468; 0.0000
-57.1500; 141.3000; -24.6977; 0.058225; -0.0000
-56.7000; 141.3000; -25.8325; 0.051095; 0.0000
-56.2500; 141.3000; -27.1129; 0.044091; -0.0000
-55.8000; 141.3000; -28.5818; 0.037232; 0.0000
-55.3500; 141.3000; -30.3050; 0.030532; 0.0000
-54.9000; 141.3000; -32.3932; 0.024007; 0.0000
-54.4500; 141.3000; -35.0528; 0.017675; 0.0000
-54.0000; 141.3000; -38.7474; 0.011551; 0.0000
-53.5500; 141.3000; -44.9556; 0.005652; -0.0000
-53.1000; 141.3000; -104.8768; 0.000006; 180.0000
-52.6500; 141.3000; -45.3418; 0.005406; 180.0000
-52.2000; 141.3000; -39.5482; 0.010534; -180.0000
-51.7500; 141.3000; -36.2651; 0.015372; -180.0000
-51.3000; 141.3000; -34.0201; 0.019907; 180.0000
-50.8500; 141.3000; -32.3521; 0.024121; 180.0000
-50.4000; 141.3000; -31.0564; 0.028001; -180.0000
-49.9500; 141.3000; -30.0246; 0.031533; 180.0000
-49.5000; 141.3000; -29.1927; 0.034703; 180.0000
-49.0500; 141.3000; -28.5199; 0.037498; -180.0000
-48.6000; 141.3000; -27.9794; 0.039905; 180.0000
-48.1500; 141.3000; -27.5529; 0.041913; -180.0000
-47.7000; 141.3000; -27.2278; 0.043512; 180.0000
-47.2500; 141.3000; -26.9955; 0.044691; 180.0000
-46.8000; 141.3000; -26.8508; 0.045442; 180.0000
-46.3500; 141.3000; -26.7909; 0.045757; -180.0000
-45.9000; 141.3000; -26.8153; 0.045628; 180.0000
-45.4500; 141.3000; -26.9259; 0.045051; -180.0000
-45.0000; 141.3000; -27.1268; 0.044021; -180.0000
-44.5500; 141.3000; -27.4251; 0.042535; 180.0000
-44.1000; 141.3000; -27.8316; 0.040590; -180.0000
-43.6500; 141.3000; -28.3617; 0.038187; -180.0000
-43.2000; 141.3000; -29.0381; 0.035326; 180.0000
-42.7500; 141.3000; -29.8943; 0.032010; 180.0000
-42.3000; 141.3000; -30.9821; 0.028242; -180.0000
-41.8500; 141.3000; -32.3857; 0.024028; -180.0000
-41.4000; 141.3000; -34.2554; 0.019374; -180.0000
-40.9500; 141.3000; -36.8994; 0.014290; 180.0000
-40.5000; 141.3000; -41.1257; 0.008784; 180.0000
-40.0500; 141.3000; -50.8440; 0.002869; 180.0000
-39.6000; 141.3000; -49.2640; 0.003442; 0.0000
-39.1500; 141.3000; -39.8835; 0.010135; 0.0000
-38.7000; 141.3000; -35.2927; 0.017194; 0.0000
-38.2500; 141.3000; -32.1813; 0.024600; 0.0000
-37.8000; 141.3000; -29.8066; 0.032335; 0.0000
-37.3500; 141.3000; -27.8773; 0.040377; -0.0000
-36.9000; 141.3000; -26.2484; 0.048705; -0.0000
-36.4500; 141.3000; -24.8376; 0.057296; 0.0000
-36.0000; 141.3000; -23.5929; 0.066123; 0.0000
-35.5500; 141.3000; -22.4801; 0.075162; 0.0000
-35.1000; 141.3000; -21.4748; 0.084384; -0.0000
-34.6500; 141.3000; -20.5595; 0.093762; -0.0000
-34.2000; 141.3000; -19.7209; 0.103266; -0.0000
-33.7500; 141.3000; -18.9488; 0.112865; -0.0000
-33.3000; 141.3000; -18.2352; 0.122529; 0.0000
-32.8500; 141.3000; -17.5737; 0.132226; 0.0000
-32.4000; 141.3000; -16.9589; 0.141923; 0.0000
-31.9500; 141.3000; -16.3868; 0.151587; 0.0000
-31.5000; 141.3000; -15.8535; 0.161185; 0.0000
-31.0500; 141.3000; -15.3562; 0.170684; -0.0000
-30.6000; 141.3000; -14.8922; 0.180049; 0.0000
-30.1500; 141.3000; -14.4594; 0.189247; 0.0000
-29.7000; 141.3000; -14.0560; 0.198244; 0.0000
-29.2500; 141.3000; -13.6802; 0.207009; 0.0000
-28.8000; 141.3000; -13.3308; 0.215506; -0.0000
-28.3500; 141.3000; -13.0064; 0.223706; -0.0000
-27.9000; 141.3000; -12.7061; 0.231576; -0.0000
-27.4500; 141.3000; -12.4289; 0.239086; 0.0000
-27.0000; 141.3000; -12.1740; 0.246206; 0.0000
-26.5500; 141.3000; -11.9407; 0.252909; -0.0000
-26.1000; 141.3000; -11.7284; 0.259167; 0.0000
-25.6500; 141.3000; -11.5365; 0.264955; 0.0000
-25.2000; 141.3000; -11.3647; 0.270250; 0.0000
-24.7500; 141.3000; -11.2125; 0.275028; 0.0000
-24.3000; 141.3000; -11.0795; 0.279270; -0.0000
-23.8500; 141.3000; -10.9656; 0.282957; 0.0000
-23.4000; 141.3000; -10.8705; 0.286073; 0.0000
-22.9500; 141.3000; -10.7940; 0.288604; 0.0000
-22.5000; 141.3000; -10.7359; 0.290538; -0.0000
-22.0500; 141.3000; -10.6963; 0.291866; -0.0000
-21.6000; 141.3000; -10.6751; 0.292580; 0.0000
-21.1500; 141.3000; -10.6723; 0.292676; 0.0000
-20.7000; 141.3000; -10.6878; 0.292152; 0.0000
-20.2500; 141.3000; -10.7219; 0.291008; 0.0000
-19.8000; 141.3000; -10.7746; 0.289247; 0.0000
-19.3500; 141.3000; -10.8462; 0.286875; -0.0000
-18.9000; 141.3000; -10.9367; 0.283900; -0.0000
-18.4500; 141.3000; -11.0465; 0.280334; 0.0000
-18.0000; 141.3000; -11.1759; 0.276189; 0.0000
-17.5500; 141.3000; -11.3252; 0.271483; -0.0000
-17.1000; 141.3000; -11.4948; 0.266232; -0.0000
-16.6500; 141.3000; -11.6852; 0.260460; 0.0000
-16.2000; 141.3000; -11.8969; 0.254189; 0.0000
-15.7500; 141.3000; -12.1305; 0.247444; 0.0000
-15.3000; 141.3000; -12.3866; 0.240255; 0.0000
-14.8500; 141.3000; -12.6659; 0.232650; 0.0000
-14.4000; 141.3000; -12.9694; 0.224663; 0.0000
-13.9500; 141.3000; -13.2978; 0.216327; -0.0000
-13.5000; 141.3000; -13.6522; 0.207678; 0.0000
-13.0500; 141.3000; -14.0337; 0.198753; 0.0000
-12.6000; 141.3000; -14.4437; 0.189591; 0.0000
-12.1500; 141.3000; -14.8834; 0.180231; 0.0000
-11.7000; 141.3000; -15.3546; 0.170715; -0.0000
-11.2500; 141.3000; -15.8590; 0.161084; 0.0000
-10.8000; 141.3000; -16.3986; 0.151381; 0.0000
-10.3500; 141.3000; -16.9758; 0.141648; 0.0000
-9.9000; 141.3000; -17.5931; 0.131930; -0.0000
-9.4500; 141.3000; -18.2536; 0.122269; 0.0000
-9.0000; 141.3000; -18.9608; 0.112709; -0.0000
-8.5500; 141.3000; -19.7186; 0.103293; 0.0000
-8.1000; 141.3000; -20.5316; 0.094063; 0.0000
-7.6500; 141.3000; -21.4054; 0.085060; 0.0000
-7.2000; 141.3000; -22.3465; 0.076327; -0.0000
-6.7500; 141.3000; -23.3625; 0.067901; 0.0000
-6.3000; 141.3000; -24.4628; 0.059822; 0.0000
-5.8500; 141.3000; -25.6589; 0.052126; 0.0000
-5.4000; 141.3000; -26.9650; 0.044849; 0.0000
-4.9500; 141.3000; -28.3990; 0.038024; 0.0000
-4.5000; 141.3000; -29.9839; 0.031681; -0.0000
-4.0500; 141.3000; -31.7503; 0.025852; 0.0000
-3.6000; 141.3000; -33.7392; 0.020561; 0.0000
-3.1500; 141.3000; -36.0085; 0.015833; -0.0000
-2.7000; 141.3000; -38.6427; 0.011691; 0.0000
-2.2500; 141.3000; -41.7731; 0.008154; -0.0000
-1.8000; 141.3000; -45.6193; 0.005236; -0.0000
-1.3500; 141.3000; -50.5934; 0.002953; -0.0000
-0.9000; 141.3000; -57.6203; 0.001315; 0.0000
-0.4500; 141.3000; -69.6514; 0.000329; 0.0000
0.0000; 141.3000; -200.0000; 0.000000; 0.0000
0.4500; 141.3000; -69.6514; 0.000329; 0.0000
0.9000; 141.3000; -57.6203; 0.001315; 0.0000
1.3500; 141.3000; -50.5934; 0.002953; 0.0000
1.8000; 141.3000; -45.6193; 0.005236; 0.0000
2.2500; 141.3000; -41.7731; 0.008154; 0.0000
2.7000; 141.3000; -38.6427; 0.011691; 0.0000
3.1500; 141.3000; -36.0085; 0.015833; 0.0000
3.6000; 141.3000; -33.7392; 0.020561; 0.0000
4.0500; 141.3000; -31.7503; 0.025852; 0.0000
4.5000; 141.3000; -29.9839; 0.031681; 0.0000
4.9500; 141.3000; -28.3990; 0.038024; 0.0000
5.4000; 141.3000; -26.9650; 0.044849; 0.0000
5.8500; 141.3000; -25.6589; 0.052126; 0.0000
6.3000; 141.3000; -24.4628; 0.059822; 0.0000
6.7500; 141.3000; -23.3625; 0.067901; 0.0000
7.2000; 141.3000; -22.3465; 0.076327; 0.0000
7.6500; 141.3000; -21.4054; 0.085060; 0.0000
8.1000; 141.3000; -20.5316; 0.094063; 0.0000
8.5500; 141.3000; -19.7186; 0.103293; 0.0000
9.0000; 141.3000; -18.9608; 0.112709; 0.0000
9.4500; 141.3000; -18.2536; 0.122269; 0.0000
9.9000; 141.3000; -17.5931; 0.131930; 0.0000
10.3500; 141.3000; -16.9758; 0.141648; 0.0000
10.8000; 141.3000; -16.3986; 0.151381; -0.0000
11.2500; 141.3000; -15.8590; 0.161084; 0.0000
11.7000; 141.3000; -15.3546; 0.170715; 0.0000
12.1500; 141.3000; -14.8834; 0.180231; 0.0000
12.6000; 141.3000; -14.4437; 0.189591; -0.0000
13.0500; 141.3000; -14.0337; 0.198753; 0.0000
13.5000; 141.3000; -13.6522; 0.207678; 0.0000
13.9500; 141.3000; -13.2978; 0.216327; 0.0000
14.4000; 141.3000; -12.9694; 0.224663; 0.0000
14.8500; 141.3000; -12.6659; 0.232650; 0.0000
15.3000; 141.3000; -12.3866; 0.240255; -0.0000
15.7500; 141.3000; -12.1305; 0.247444; 0.0000
16.2000; 141.3000; -11.8969; 0.254189; -0.0000
16.6500; 141.3000; -11.6852; 0.260460; 0.0000
17.1000; 141.3000; -11.4948; 0.266232; 0.0000
17.5500; 141.3000; -11.3252; 0.271483; 0.0000
18.0000; 141.3000; -11.1759; 0.276189; 0.0000
18.4500; 141.3000; -11.0465; 0.280334; 0.0000
18.9000; 141.3000; -10.9367; 0.283900; 0.0000
19.3500; 141.3000; -10.8462; 0.286875; 0.0000
19.8000; 141.3000; -10.7746; 0.289247; -0.0000
20.2500; 141.3000; -10.7219; 0.291008; 0.0000
20.7000; 141.3000; -10.6878; 0.292152; 0.0000
21.1500; 141.3000; -10.6723; 0.292676; 0.0000
21.6000; 141.3000; -10.6751; 0.292580; 0.0000
22.0500; 141.3000; -10.6963; 0.291866; 0.0000
22.5000; 141.3000; -10.7359; 0.290538; -0.0000
22.9500; 141.3000; -10.7940; 0.288604; 0.0000
23.4000; 141.3000; -10.8705; 0.286073; -0.0000
23.8500; 141.3000; -10.9656; 0.282957; 0.0000
